ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11530,구로구,10800,오류동,1,대지,0343,0000,금강(343),20240115,82000,84.98,0.0,4.0,,,2003,아파트,중개거래,서울 구로구
2024,11710,송파구,10400,송파동,1,대지,0095,0007,HANYANGLEEPS,20240115,15000,14.5,11.5,2.0,,,2012,연립다세대,중개거래,서울 송파구
2024,11560,영등포구,11000,여의도동,1,대지,0017,0009,더하우스 소호 여의도 오피스텔,20240115,30000,23.63,39.29,9.0,,,2017,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,11000,여의도동,1,대지,0017,0009,더하우스 소호 여의도 오피스텔,20240115,29000,23.63,39.29,8.0,,,2017,오피스텔,중개거래,서울 영등포구
2024,11260,중랑구,10100,면목동,1,대지,0453,0037,오렌지하우스,20240115,22000,25.46,19.14,4.0,,,2018,연립다세대,직거래,
2024,11350,노원구,10400,하계동,1,대지,0271,0003,극동,20240115,46000,55.72,0.0,15.0,,20240117,1988,아파트,직거래,
2024,11620,관악구,10100,봉천동,1,대지,0866,0006,덕산스테이트,20240115,16800,18.91,26.13,4.0,,,2017,오피스텔,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0056,0273,쉐라톤빌라(56-273),20240115,15300,46.08,22.27,3.0,,,1991,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10800,공항동,1,대지,0659,0004,아이디빌,20240115,25000,34.32,21.41,4.0,,,2012,연립다세대,직거래,
2024,11500,강서구,10800,공항동,1,대지,0659,0004,아이디빌,20240115,25000,34.32,21.41,2.0,,,2012,연립다세대,직거래,
2024,11230,동대문구,11000,이문동,1,대지,0327,0007,세진빌딩,20240115,20000,11.48,0.0,12.0,,,2020,아파트,중개거래,서울 동대문구
2024,11740,강동구,10100,명일동,1,대지,0312,0176,제이아트빌,20240115,33005,37.33,21.24,5.0,,20240116,2021,연립다세대,중개거래,전남 나주시
2024,11215,광진구,10500,자양동,1,대지,0855,0000,이튼타워리버3차,20240115,162000,84.96,0.0,25.0,,,2007,아파트,중개거래,서울 광진구
2024,11560,영등포구,11800,도림동,1,대지,0265,0001,도림동 하나아파텔(1차),20240115,29000,45.36,58.42,14.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11350,노원구,10400,하계동,1,대지,0251,0000,하계1청구,20240115,85500,84.6,0.0,9.0,,,1997,아파트,중개거래,서울 노원구
2024,11320,도봉구,10500,쌍문동,1,대지,0073,0000,경남,20240115,29000,44.5,0.0,5.0,,,1988,아파트,중개거래,서울 도봉구
2024,11305,강북구,10100,미아동,1,대지,1356,0000,경남아너스빌(1356-0),20240115,73000,84.87,0.0,19.0,,,2003,아파트,중개거래,서울 강북구
2024,11320,도봉구,10800,도봉동,1,대지,0062,0001,도봉 엠블렘,20240115,9700,16.99,18.67,4.0,,,2018,오피스텔,직거래,
2024,11680,강남구,10300,개포동,1,대지,1198,0004,운영빌라5차,20240115,29500,52.06,22.85,3.0,,,1997,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,1,대지,0854,0002,한백아트(854-2),20240115,27800,33.16,20.43,3.0,,,2017,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10200,상도동,1,대지,0210,0266,우현캐슬(210-266),20240115,30000,38.96,23.27,4.0,,,2014,연립다세대,중개거래,서울 동작구
2024,11650,서초구,10800,서초동,1,대지,1583,0010,서초아트자이,20240115,92000,85.19,116.07,13.0,,,2009,오피스텔,중개거래,경기 성남분당구
2024,11530,구로구,10700,개봉동,1,대지,0470,0000,삼환,20240115,64000,84.95,0.0,10.0,,,1995,아파트,중개거래,서울 구로구
2024,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,20240115,34800,49.77,0.0,7.0,,,1996,아파트,중개거래,서울 도봉구
2024,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,20240115,120000,84.98,0.0,11.0,,,2005,아파트,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0805,0013,정안하이츠,20240115,15000,38.83,18.45,5.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10100,염창동,1,대지,0097,0063,센트빌,20240115,33500,56.01,33.3,5.0,,,2010,연립다세대,중개거래,서울 강서구
2024,11320,도봉구,10700,창동,,,,,,20240115,90000,170.5,124.3,0.0,,,1971,단독다가구,중개거래,서울 도봉구
2024,11110,종로구,11500,사직동,1,대지,0009,0000,광화문 스페이스본,20240115,40000,39.54,53.52,7.0,,,2008,오피스텔,중개거래,서울 종로구
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,20240115,55000,84.09,0.0,8.0,,,2005,아파트,중개거래,서울 성북구
2024,11590,동작구,10700,사당동,1,대지,1014,0020,수창스마트빌,20240115,37000,29.75,17.92,5.0,,,2012,연립다세대,중개거래,서울 동작구
2024,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역 마에스트로,20240115,14400,20.5,31.64,3.0,,,2012,오피스텔,중개거래,서울 관악구
2024,11320,도봉구,10800,도봉동,1,대지,0576,0026,화림빌라(576-26),20240115,13000,40.32,18.06,2.0,,,1992,연립다세대,중개거래,서울 도봉구
2024,11590,동작구,10200,상도동,1,대지,0299,0174,한마음빌,20240115,20500,46.75,24.26,4.0,,,2002,연립다세대,중개거래,서울 동작구
2024,11590,동작구,10700,사당동,1,대지,0419,0001,(419-1),20240115,58000,40.6,21.73,3.0,,,2018,연립다세대,중개거래,서울 관악구
2024,11500,강서구,10200,등촌동,1,대지,0643,0016,라테라스(643-16),20240115,31900,29.97,21.32,6.0,,,2020,연립다세대,중개거래,서울 강서구
2024,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,20240115,70000,59.99,0.0,13.0,,,2010,아파트,중개거래,서울 은평구
2024,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,20240115,170000,66.6,0.0,1.0,,,1986,아파트,중개거래,서울 양천구
2024,11650,서초구,10800,서초동,1,대지,1677,0001,브라운스톤서초,20240115,40500,37.98,50.63,4.0,,20240118,2006,오피스텔,중개거래,서울 서초구
2024,11500,강서구,10600,내발산동,1,대지,0700,0015,블루힐(700-15),20240115,39000,50.92,30.57,3.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10500,마곡동,1,대지,0739,0002,우성르보아투,20240115,12000,20.24,29.94,7.0,,,2015,오피스텔,중개거래,서울 강서구
2024,11590,동작구,10700,사당동,1,대지,0307,0007,(307-7),20240115,19500,34.78,24.83,1.0,,,1986,연립다세대,중개거래,서울 동작구
2024,11620,관악구,10200,신림동,1,대지,1638,0001,삼모 더 프라임 타워,20240115,19000,30.8,44.96,26.0,,,2011,오피스텔,중개거래,서울 관악구
2024,11470,양천구,10200,목동,1,대지,0714,0015,목동엘타운,20240115,19500,29.82,18.14,3.0,,,2016,연립다세대,중개거래,서울 양천구
2024,11215,광진구,10100,중곡동,,,,,,20240115,80139,146.91,92.9,0.0,,,1987,단독다가구,직거래,
2024,11740,강동구,10800,성내동,1,대지,0287,0036,(287-36),20240115,14050,43.24,32.87,-1.0,,,1986,연립다세대,중개거래,서울 강동구
2024,11140,중구,17300,만리동1가,1,대지,0062,0007,서울역 디오빌,20240115,21600,27.74,35.82,3.0,,,2005,오피스텔,중개거래,서울 용산구
2024,11410,서대문구,11800,홍은동,1,대지,0294,0018,태경쉐르빌,20240115,23000,40.34,22.93,2.0,,,2012,연립다세대,중개거래,서울 서대문구
2024,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,20240115,125000,84.96,0.0,18.0,,,2014,아파트,중개거래,서울 동대문구
2024,11650,서초구,10800,서초동,1,대지,1445,0001,해링턴 타워 서초,20240115,74500,44.03,59.65,5.0,,,2023,오피스텔,중개거래,서울 서초구
2024,11590,동작구,10700,사당동,1,대지,0437,0037,해오름빌,20240115,45000,49.92,29.21,4.0,,,2007,연립다세대,중개거래,서울 동작구
2024,11650,서초구,10800,서초동,1,대지,1445,0001,해링턴 타워 서초,20240115,74500,44.03,59.65,5.0,,20240122,2023,오피스텔,중개거래,서울 서초구
2024,11320,도봉구,10700,창동,1,대지,0808,0000,동아청솔,20240115,102500,134.94,0.0,11.0,,,1997,아파트,중개거래,서울 도봉구
2024,11350,노원구,10300,공릉동,1,대지,0743,0000,공릉동한보에센시티아파트,20240115,49000,59.4,0.0,11.0,,,2000,아파트,중개거래,"경기 구리시, 서울 노원구"
2024,11560,영등포구,11300,당산동3가,1,대지,0566,0000,당산계룡리슈빌2단지,20240115,63000,39.99,0.0,6.0,,,2014,아파트,중개거래,서울 영등포구
2024,11200,성동구,12200,용답동,1,대지,0167,0010,엘리카운티,20240115,48000,22.89,16.55,2.0,,,2023,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0029,0022,다인홈타운,20240115,19000,27.51,15.67,4.0,,,2016,연립다세대,중개거래,서울 강서구
2024,11440,마포구,12500,성산동,1,대지,0590,0001,상암 두산위브센티움,20240115,15000,23.07,32.88,15.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11260,중랑구,10600,신내동,1,대지,0783,0000,성원,20240115,59000,84.32,0.0,3.0,,,1994,아파트,중개거래,서울 중랑구
2024,11500,강서구,10300,화곡동,1,대지,1059,0019,화곡한강,20240115,41500,88.95,0.0,1.0,,,2007,아파트,중개거래,서울 강서구
2024,11470,양천구,10200,목동,1,대지,0721,0012,다원샤인빌,20240115,16000,27.21,20.95,2.0,,,2007,연립다세대,중개거래,서울 양천구
2024,11470,양천구,10200,목동,1,대지,0721,0012,다원샤인빌,20240115,16000,27.21,20.95,3.0,,,2007,연립다세대,중개거래,서울 양천구
2024,11500,강서구,10200,등촌동,1,대지,0641,0010,퀸즈오피스텔,20240115,13000,14.53,21.89,5.0,,,2018,오피스텔,직거래,
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20240115,75000,84.97,0.0,1.0,,,2002,아파트,중개거래,서울 노원구
2024,11740,강동구,10600,둔촌동,,,,,,20240115,148112,212.85,142.0,0.0,,,1989,단독다가구,직거래,
2024,11260,중랑구,10200,상봉동,1,대지,0101,0034,(101-34),20240115,12600,14.0,4.34,10.0,,,2018,연립다세대,직거래,
2024,11710,송파구,10600,삼전동,1,대지,0175,0003,대성빌라트(175-3),20240114,39000,53.79,22.42,5.0,,,2003,연립다세대,중개거래,서울 송파구
2024,11740,강동구,10500,길동,1,대지,0160,0000,강동 헤리티지 자이,20240114,99000,59.98,0.0,10.0,입주권,,0,아파트,중개거래,서울 강동구
2024,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,20240114,51900,84.97,0.0,1.0,,,2004,아파트,중개거래,서울 금천구
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,20240114,41000,39.98,0.0,3.0,,,2001,아파트,중개거래,서울 동대문구
2024,11110,종로구,17500,숭인동,1,대지,0178,0101,(178-101),20240114,18000,47.19,15.85,3.0,,,1996,연립다세대,직거래,
2024,11410,서대문구,11900,북가좌동,1,대지,0377,0032,(377-32),20240114,12500,40.99,26.27,4.0,,,2003,연립다세대,중개거래,서울 강북구
2024,11740,강동구,11000,강일동,1,대지,0670,0000,강일리버파크5단지,20240114,78000,84.74,0.0,1.0,,,2009,아파트,중개거래,서울 강동구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20240114,224000,99.6,0.0,18.0,,,2018,아파트,중개거래,서울 송파구
2024,11650,서초구,10800,서초동,1,대지,1617,0021,(1617-21),20240114,105000,111.16,0.0,2.0,,,2007,아파트,중개거래,서울 서초구
2024,11500,강서구,10300,화곡동,1,대지,0835,0011,혜성빌라A,20240114,14500,37.62,17.76,2.0,,,2005,연립다세대,중개거래,서울 강서구
2024,11680,강남구,11800,도곡동,1,대지,0919,0003,도곡하이빌,20240114,100000,119.33,0.0,4.0,,,2005,아파트,중개거래,서울 강남구
2024,11410,서대문구,11900,북가좌동,1,대지,0377,0032,(377-32),20240114,28500,61.09,39.14,3.0,,,2003,연립다세대,중개거래,서울 강북구
2024,11305,강북구,10300,수유동,1,대지,0530,0050,진주(A),20240114,10500,26.02,25.63,-1.0,,,1990,연립다세대,중개거래,서울 강북구
2024,11260,중랑구,10100,면목동,1,대지,0454,0055,오렌지타운,20240114,28900,30.0,20.66,3.0,,,2017,연립다세대,중개거래,서울 중랑구
2024,11530,구로구,10700,개봉동,1,대지,0470,0000,삼환,20240114,65750,84.95,0.0,12.0,,,1995,아파트,중개거래,서울 구로구
2024,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,20240114,105000,84.88,0.0,14.0,,,2001,아파트,중개거래,서울 동작구
2024,11305,강북구,10100,미아동,1,대지,1369,0000,꿈의숲해링턴플레이스,20240114,89000,84.67,0.0,8.0,,,2019,아파트,중개거래,서울 강북구
2024,11305,강북구,10100,미아동,1,대지,0420,0000,호수빌라,20240114,44900,32.78,26.63,1.0,,,1990,연립다세대,중개거래,서울 성북구
2024,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),20240114,70500,68.8,0.0,8.0,,,1992,아파트,중개거래,"서울 강서구, 서울 관악구"
2024,11350,노원구,10200,월계동,1,대지,0929,0000,현대,20240114,81500,84.98,0.0,25.0,,,2000,아파트,중개거래,서울 노원구
2024,11530,구로구,10800,오류동,1,대지,0192,0004,우림메르디앙103동,20240114,21000,29.36,20.2,3.0,,,2013,연립다세대,중개거래,"경기 광명시, 서울 구로구"
2024,11290,성북구,13300,정릉동,1,대지,0692,0018,삼성하이츠빌라,20240114,21700,69.7,31.88,4.0,,,2001,연립다세대,중개거래,서울 성북구
2024,11530,구로구,10900,궁동,1,대지,0213,0021,우신빌라,20240114,55000,57.19,71.76,1.0,,,1988,연립다세대,중개거래,서울 구로구
2024,11470,양천구,10300,신월동,1,대지,1076,0000,목동센트럴아이파크위브2단지,20240114,106000,84.97,0.0,19.0,,,2020,아파트,중개거래,서울 양천구
2024,11215,광진구,10400,광장동,1,대지,0484,0000,현대3,20240114,139000,84.97,0.0,9.0,,,1990,아파트,중개거래,서울 광진구
2024,11320,도봉구,10500,쌍문동,1,대지,0533,0031,우진하이츠빌라,20240114,14000,49.76,33.78,1.0,,,1991,연립다세대,중개거래,서울 성북구
2024,11350,노원구,10200,월계동,1,대지,0929,0000,현대,20240114,62000,59.95,0.0,7.0,,,2000,아파트,중개거래,서울 노원구
2024,11290,성북구,13400,길음동,1,대지,0542,0001,길음역 롯데캐슬 트윈골드,20240114,111000,59.87,0.0,29.0,입주권,,0,아파트,중개거래,서울 성북구
2024,11620,관악구,10100,봉천동,1,대지,0867,0012,프라비다2,20240114,16300,15.98,0.0,12.0,,,2013,아파트,중개거래,서울 관악구
2024,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,20240114,223000,84.79,0.0,30.0,,,2008,아파트,중개거래,서울 송파구
2024,11560,영등포구,13300,대림동,1,대지,0777,0001,신동아,20240114,70000,84.85,0.0,7.0,,,1987,아파트,중개거래,서울 영등포구
2024,11560,영등포구,13300,대림동,1,대지,0785,0001,현대1,20240114,70000,84.75,0.0,11.0,,,1992,아파트,중개거래,"서울 구로구, 서울 영등포구"
2024,11410,서대문구,11900,북가좌동,1,대지,0377,0032,(377-32),20240114,28000,61.09,39.14,2.0,,,2003,연립다세대,중개거래,서울 강북구
2024,11500,강서구,10300,화곡동,1,대지,0347,0011,영암빌라,20240114,20000,52.29,27.07,4.0,,,1998,연립다세대,직거래,
2024,11410,서대문구,12000,남가좌동,1,대지,0377,0000,DMC래미안클라시스,20240114,71500,59.59,0.0,3.0,,,2000,아파트,중개거래,서울 서대문구
2024,11470,양천구,10100,신정동,1,대지,0967,0018,이가채,20240114,40000,29.07,17.28,5.0,,,2015,연립다세대,중개거래,서울 양천구
2024,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,20240114,17000,15.97,0.0,20.0,,,2015,아파트,중개거래,서울 동작구
2024,11380,은평구,10700,응암동,1,대지,0764,0000,백련산힐스테이트4차,20240114,90000,84.98,0.0,11.0,,,2018,아파트,중개거래,"서울 성북구, 서울 은평구"
2024,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,20240113,105000,59.99,0.0,20.0,,,2014,아파트,중개거래,서울 동대문구
2024,11200,성동구,10800,응봉동,1,대지,0097,0000,대림(2차),20240113,84000,59.91,0.0,10.0,,,1989,아파트,중개거래,서울 성동구
2024,11650,서초구,10800,서초동,1,대지,1338,0020,서초현대렉시온,20240113,28000,34.0,45.71,2.0,,,2005,오피스텔,중개거래,서울 서초구
2024,11290,성북구,13800,장위동,1,대지,0225,0091,성원그린빌,20240113,23000,48.53,27.45,2.0,,,2002,연립다세대,중개거래,서울 성북구
2024,11545,금천구,10200,독산동,1,대지,0298,0010,엠코타운,20240113,26000,29.78,17.98,3.0,,,2015,연립다세대,중개거래,서울 금천구
2024,11650,서초구,10800,서초동,1,대지,1520,0009,레미안서초6차(1520-9),20240113,161700,113.94,0.0,1.0,,,2006,아파트,중개거래,서울 서초구
2024,11440,마포구,12000,서교동,1,대지,0487,0000,대우미래사랑,20240113,56000,57.36,0.0,6.0,,,2005,아파트,중개거래,서울 마포구
2024,11380,은평구,10800,역촌동,1,대지,0035,0034,유니캐슬(35-34),20240113,19900,29.92,19.17,5.0,,,2014,연립다세대,중개거래,서울 은평구
2024,11740,강동구,11000,강일동,1,대지,0677,0005,유러피안하우스II,20240113,6600,15.36,25.49,4.0,,,2013,오피스텔,중개거래,서울 강동구
2024,11710,송파구,10700,가락동,1,대지,0165,0000,래미안파크팰리스,20240113,136000,59.97,0.0,15.0,,,2007,아파트,중개거래,서울 송파구
2024,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성2,20240113,120500,84.66,0.0,15.0,,,1993,아파트,중개거래,서울 동작구
2024,11560,영등포구,11200,당산동2가,1,대지,0012,0002,미라클시티,20240113,39000,28.6,38.84,13.0,,,2022,오피스텔,직거래,
2024,11440,마포구,10500,용강동,1,대지,0508,0000,e편한세상마포리버파크,20240113,217000,123.44,0.0,5.0,,,2016,아파트,중개거래,서울 마포구
2024,11530,구로구,10700,개봉동,1,대지,0170,0036,동신연립(170-36),20240113,38000,63.81,41.9,2.0,,,1977,연립다세대,중개거래,서울 구로구
2024,11590,동작구,10700,사당동,1,대지,0419,0001,(419-1),20240113,63000,40.6,21.73,2.0,,,2018,연립다세대,중개거래,"경기 안양만안구, 서울 관악구"
2024,11470,양천구,10300,신월동,1,대지,0042,0021,삼우주택(42-21),20240113,16900,44.82,31.45,3.0,,,1991,연립다세대,중개거래,서울 양천구
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,20240113,40800,39.78,0.0,12.0,,,1990,아파트,중개거래,서울 노원구
2024,11710,송파구,11300,거여동,1,대지,0605,0000,휴먼빌 시티,20240113,17000,23.14,34.0,8.0,,,2020,오피스텔,중개거래,서울 송파구
2024,11290,성북구,13400,길음동,1,대지,1278,0000,길음동동부센트레빌(1278-0),20240113,75300,84.84,0.0,1.0,,,2003,아파트,중개거래,서울 성북구
2024,11380,은평구,10900,신사동,1,대지,0365,0000,신사동한신휴플러스,20240113,63000,84.65,0.0,3.0,,,2003,아파트,중개거래,서울 은평구
2024,11380,은평구,10300,불광동,1,대지,0016,0275,은광주택2동,20240113,15000,48.51,35.46,-1.0,,,1988,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10200,등촌동,1,대지,0643,0048,예가채,20240113,38000,57.79,34.28,2.0,,,2016,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11500,강서구,10900,방화동,1,대지,0852,0000,마곡중앙하이츠아파트,20240113,52700,51.03,0.0,13.0,,,1994,아파트,중개거래,서울 강서구
2024,11650,서초구,10800,서초동,1,대지,1507,0050,서초퍼스트빌(1507-50),20240113,39000,29.61,18.2,3.0,,,2014,연립다세대,중개거래,서울 마포구
2024,11590,동작구,10700,사당동,1,대지,0419,0004,드림타운하우스,20240113,60000,66.81,38.52,1.0,,20240122,1996,연립다세대,중개거래,서울 동작구
2024,11530,구로구,10700,개봉동,1,대지,0338,0022,상진골드빌,20240113,24900,75.06,41.14,2.0,,,2008,연립다세대,중개거래,서울 구로구
2024,11680,강남구,10800,논현동,1,대지,0275,0000,동부센트레빌,20240113,165000,84.99,0.0,14.0,,,2003,아파트,중개거래,서울 강남구
2024,11590,동작구,10700,사당동,1,대지,1131,0000,두산위브트레지움,20240113,113000,59.77,0.0,9.0,,,2011,아파트,중개거래,서울 동작구
2024,11350,노원구,10500,상계동,1,대지,0666,0000,상계주공10(고층),20240113,52000,49.94,0.0,5.0,,,1988,아파트,중개거래,서울 노원구
2024,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,20240113,33000,39.6,0.0,15.0,,,1994,아파트,중개거래,서울 노원구
2024,11590,동작구,10700,사당동,1,대지,0419,0001,(419-1),20240113,54500,31.36,20.13,5.0,,,2018,연립다세대,중개거래,서울 관악구
2024,11440,마포구,10900,염리동,1,대지,0128,0076,삼성하이빌B동,20240113,56000,84.12,53.93,2.0,,,2002,연립다세대,중개거래,서울 마포구
2024,11230,동대문구,10200,용두동,1,대지,0795,0000,이편한세상청계센트럴포레,20240113,141000,84.93,0.0,22.0,,,2021,아파트,중개거래,"서울 마포구, 서울 성동구"
2024,11740,강동구,10500,길동,1,대지,0380,0006,광남아파트102동,20240113,52000,74.13,0.0,7.0,,,2003,아파트,중개거래,서울 강동구
2024,11680,강남구,10300,개포동,1,대지,0012,0000,성원대치2단지아파트,20240113,113000,39.53,0.0,11.0,,,1992,아파트,중개거래,서울 강남구
2024,11545,금천구,10200,독산동,1,대지,1051,0011,문정빌Ⅰ동Ⅱ동,20240113,33900,43.1,27.22,4.0,,,2020,연립다세대,중개거래,서울 금천구
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20240113,102500,27.68,0.0,18.0,,,2008,아파트,중개거래,서울 송파구
2024,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20240113,92000,84.2,0.0,3.0,,,2004,아파트,중개거래,서울 관악구
2024,11140,중구,16900,의주로1가,1,대지,0025,0010,바비엥-2,20240113,25500,34.31,50.3,19.0,,,2005,오피스텔,중개거래,서울 중구
2024,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20240113,74800,59.58,0.0,18.0,,,2004,아파트,중개거래,서울 관악구
2024,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20240113,75500,59.58,0.0,9.0,,,2004,아파트,중개거래,서울 관악구
2024,11530,구로구,10600,고척동,1,대지,0296,0000,대우,20240113,44800,59.96,0.0,1.0,,,1999,아파트,중개거래,서울 구로구
2024,11710,송파구,11400,마천동,1,대지,0323,0204,초원빌라(다동),20240113,80000,48.01,39.16,3.0,,,1990,연립다세대,중개거래,서울 송파구
2024,11440,마포구,10200,공덕동,1,대지,0457,0000,공덕3삼성래미안,20240113,152000,84.98,0.0,10.0,,,2004,아파트,중개거래,서울 마포구
2024,11110,종로구,11800,내수동,1,대지,0072,0000,경희궁의아침3단지,20240113,192000,149.0,0.0,4.0,,,2004,아파트,중개거래,서울 종로구
2024,11500,강서구,10300,화곡동,1,대지,0163,0028,태영아트빌,20240113,23000,50.32,31.99,4.0,,,2014,연립다세대,직거래,
2024,11410,서대문구,11100,홍제동,1,대지,0331,0000,홍제현대,20240113,50000,75.15,0.0,1.0,,,1992,아파트,중개거래,서울 서대문구
2024,11470,양천구,10300,신월동,1,대지,0151,0006,빛여울,20240113,29500,74.86,0.0,6.0,,,2005,아파트,중개거래,서울 양천구
2024,11530,구로구,10800,오류동,1,대지,0341,0000,한신플러스타운,20240113,60000,84.96,0.0,18.0,,,2002,아파트,중개거래,서울 서대문구
2024,11110,종로구,11800,내수동,1,대지,0072,0000,경희궁의아침3단지,20240113,192000,149.0,0.0,4.0,,,2004,아파트,중개거래,서울 종로구
2024,11530,구로구,10800,오류동,1,대지,0003,0059,온누리파크(나),20240113,14500,55.72,28.5,4.0,,,2002,연립다세대,직거래,
2024,11320,도봉구,10500,쌍문동,1,대지,0388,0033,한양1,20240113,52000,50.58,0.0,9.0,,,1986,아파트,중개거래,서울 도봉구
2024,11140,중구,16500,황학동,1,대지,0808,0000,올리브1,20240113,14500,25.05,35.9,3.0,,,2004,오피스텔,중개거래,서울 중구
2024,11530,구로구,10800,오류동,1,대지,0006,0244,J팰리스,20240113,18000,29.24,17.63,4.0,,,2011,연립다세대,중개거래,서울 성북구
2024,11740,강동구,10600,둔촌동,1,대지,0094,0016,동아,20240113,48000,48.1,0.0,6.0,,,1992,아파트,중개거래,"서울 강동구, 서울 송파구"
2024,11710,송파구,10400,송파동,1,대지,0243,0000,래미안송파파인탑,20240113,145000,71.76,0.0,13.0,,,2012,아파트,중개거래,서울 송파구
2024,11590,동작구,10500,흑석동,1,대지,0336,0000,흑석한강푸르지오,20240113,136000,84.98,0.0,7.0,,,2012,아파트,중개거래,서울 동작구
2024,11320,도봉구,10700,창동,1,대지,0373,0000,창동주공4단지,20240113,49200,49.94,0.0,10.0,,,1991,아파트,중개거래,"서울 강북구, 서울 도봉구"
2024,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,20240113,68000,114.84,0.0,6.0,,,2004,아파트,중개거래,서울 금천구
2024,11440,마포구,10300,신공덕동,1,대지,0161,0000,신공덕래미안3차,20240113,123000,84.69,0.0,16.0,,,2003,아파트,중개거래,서울 마포구
2024,11350,노원구,10600,중계동,1,대지,0359,0001,주공5,20240113,41500,44.52,0.0,1.0,,,1992,아파트,중개거래,서울 노원구
2024,11380,은평구,10800,역촌동,1,대지,0020,0012,진성위너스빌(20-12),20240113,15000,22.87,15.74,3.0,,,2017,연립다세대,중개거래,서울 은평구
2024,11440,마포구,11400,창전동,1,대지,0449,0000,마포웨스트리버태영데시앙,20240113,125000,84.79,0.0,11.0,,,2019,아파트,중개거래,서울 마포구
2024,11590,동작구,10900,신대방동,1,대지,0711,0000,보라매파크빌,20240113,97000,84.81,0.0,15.0,,,2002,아파트,중개거래,서울 동작구
2024,11590,동작구,10700,사당동,1,대지,0312,0003,엘파라시오3차,20240113,37000,35.57,23.93,3.0,,,2016,연립다세대,중개거래,"서울 동작구, 서울 서초구"
2024,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,20240113,112000,59.91,0.0,5.0,,,2020,아파트,중개거래,서울 영등포구
2024,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,20240113,60000,59.49,0.0,2.0,,,1988,아파트,중개거래,서울 양천구
2024,11320,도봉구,10800,도봉동,1,대지,0620,0002,(620-2),20240113,4300,23.22,14.53,-1.0,,,1994,연립다세대,중개거래,서울 도봉구
2024,11440,마포구,10900,염리동,1,대지,0520,0000,염리삼성래미안,20240113,103000,59.52,0.0,7.0,,,2001,아파트,중개거래,서울 마포구
2024,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,20240113,67500,59.4,0.0,9.0,,,1999,아파트,중개거래,서울 서대문구
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20240113,89000,114.97,0.0,17.0,,,2002,아파트,중개거래,서울 노원구
2024,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,20240113,109000,84.98,0.0,18.0,,,2022,아파트,중개거래,서울 노원구
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,20240113,45300,39.98,0.0,6.0,,,2001,아파트,중개거래,서울 동대문구
